accountId,block_num,amount
14jHbzYxbjC7CYGq21szD8XsD6JPRsmcmJcwhhhN44Dm9cSP,10139566,200
121pKVysAQJycnxAFzwg2XSCNjPB3tcg6w2y8BHUsrptxLm8,10139549,81.11
13udbcbvRzJj6C4YFT68EnodrgVVAY5tWCE3zmg9TteZp9v3,10139545,10
14mvjtxYNJB3B4XZf9y6mqydmXJ4LR5iBgBLkpDz9FtXJxp4,10139529,300
13WCJgoEw2bU9ACrgkoFGvuMbr1WBG5abWcJheiPhRaLnbbq,10139510,150
13BoC7WWc2jm1xUqEATcpDUMiLRg1aPxpFntH9efxahaxmFk,10139397,894
13oenoMGvZxLs9hHsYrCcZ3KhM3CW3LPspNSFvK9Wym3BRss,10139312,500
12mR36bK62J8GUCSX9awx4QYg18a5RkMXGfTDF1FK36btTPn,10139297,15
15MWfSrxk4hzJHRkH4C6qPDR9iK5asNtNYzpPXB6aH4QZZAv,10139209,5
16P8gHg1a45pHkGwLPKh7F2bAwyFrYZi8MSHkvv7UD76arsH,10139192,24
15twB42BV6CJURdZA8R7NtW84ghHPVvAgh25frzaij6u6Cte,10139159,32
12wo7dB2ATwHZ6ah9U6MD9VkARDTge8TyLjQizAYEZq7aFNC,10139135,50
128cpQ7HYMmFZ1zjwNomw5EVXRCntsK3KdixthbuyHLCqnLR,10138914,45
12rbcnN7UfW8HdPYUSmhkCMGtkPzFt9iwUw7hC1sP4CaY6Sh,10138771,10
1nHmyreLbmskGGYKezgHYy4wnGWs3XjxXWntccjHD9bc5iS,10138216,50
15Y6HrjX9FFVXmTPFvMjvyjbyPJVgc3uajd5DmyxcKqae9C1,10138163,5
1nYj95GmvbqjGBPtARE7TaebTGCirTw8biiM2CrddfBrQuo,10137984,200
16cenCz867KqhepQm8wRB9fTM5VpfoDXzg4EiWkfibei3HAi,10137770,10
1cEbxKkHSPnHWgParveiPdrrPn4tAZyDSbEVXxzpuYi2yyB,10137427,80
12rpMFQqjgP8fhYDtHBGKyBFRmitFGka6RBLWqZheqaXrmn8,10137238,10
15yTzWo6uKCaHrWhjT56ccWpHCeMVqZFB9ZugtGaJpG3H3Db,10136531,50
1X2yPZuQXN46n76AZjJAYWXUiwgFBDkZbkexPGGXmv5NXxs,10136401,5
16ZzY5EZPwx36Fdvn4pKrzW35Cx643dqWR8wgAGh3wyGrpui,10136254,5
13YKB4W4xZZWMxamqQ9WU7y9cwficq1FQGNd43iyBZZ35sdD,10136203,500
12b6RSpjqc8sQ9Dy5c78YZ4KeNTDuKjqXZLV2LdsEe2R3cA2,10135662,19
13JqusVtjZE2eKf8SHMyzrPw4PYUNbMMQK8TYnVKaGFL65Ro,10135652,5
15a5VdS8yEovPALY8ZKJxo6f6dFEcuNmfYnyThC5gwDQPhM9,10135587,5
14dYC8vTS5okCpNy2D6mZS465t2LAueHvDBbL2RZJi93qGUB,10135491,5
121Q1S2VMuF6F6dW292EUovG3wJpaUxqhzcx4YJ9okvKLYxa,10135487,127
14bT61eR2EMJV63KEGWKVtuPw1pBkToi7e3GmCMw6BtEQTgx,10135295,20
13fwqZpJcueTZUbk5KFThje1ac9p4XcVsw32BL5nG69agrqu,10135230,5
14oXsujbAL7gZFJKp2p7QnjiWFeEB7PdNbLeMAYfY7d1RRed,10135099,5
17LQzwmQUZpu2Y1Ko5DqG9LhEdcNgBUeLKTHPjXfjYfAxVa,10135051,10
14VHXD3yChXcFzABoXjb4WB8DqaTuhbBCADnCGemL8tKNvna,10134998,8.5
14YfMfaKGWuFsX9x81pxKKC7dHDTPoKErKAUsha3UYPi1WLL,10134866,36
16mHT2Cz1j4esj9TVphSjdCaiYhxGrSeBnjq8kjryL9QVKzC,10134840,5
12Z96NC84xJB1wVvU7KMHMgiu4smvdsj6voQnFanND2USUr4,10134821,10
14maiwAMsFPBAZkhVE7pFZMHkMMdPnSkgW156Epsn65KMw2e,10134820,5
13YQSPJxoih434pjaXS6dB4QJSUSm9Q9ULENrBzJ8vq5N3oh,10134760,34
15BDwPfG5UnTgneTGVn8umScVxMufPmoToFzoRie5gjEYMGE,10134640,30
16iGyfpb45FsSUnJJioLkZ6jtdiMffrxTjG4XHQC2K3PxtYj,10134571,5
15tRFDzDdwyKtZrAWj4CjiUWsb2WN2ksbjoFpxutGz4ABb1n,10134528,66.55
14EDPoc8SNcALsdn2NzKPazBJ1ExhZmBCx94uiyiaJvtUwCq,10134224,25
13iY86nzHTwkWxSa6PTnVnZQiU3JrK9CxZQw8PiCzcHqw3P1,10134189,8
12F4Jbwr5paUZawL7Z7b1stJa8wTGQyuST9uCWT16uDAucqZ,10134103,13
11QCZShxjErT1fjAwKeLjgZHssVhN4ncFVowwZKL7apEdB5,10133910,5
1xSDPYtSuXg8fi9L6uH7Asiem2JvHo8Ee7N9ZiXx4gWyseh,10133889,100
1vDhgQpwS6eb2zn4nT4vmkWUSoiZveAnSJYquEmJyfN9GK7,10133877,5
15rQmiXLTrjASy4jNDWmGnqqVwAJCkWR2e2RkmRZ4UDYD8PA,10133863,5
127EQsRS1C5UHZjHbTDk1LEXh2cessogUdM9HMsd6vXHFbBX,10133857,5
15Gf8YiokWF8h3bQojsnUJ9i7QVFmJgdHeNuySioNCkec3tC,10133855,17
15DA2Zh5eiGxfAsuT8zzP49myMxmaWvWzbAwyCLgNgB5ZjNg,10133621,6
16kJQgMvmzaAQ4vBueogDbNmmXyLBydoaQ4iyhC4P7LMdN19,10133587,22
1NLMrpciiVXADkxeUGSNk6g7DnqHELaMkpJqKtJwmC4hL5D,10133382,5
15PuBmENL8EQBHAQ6LszgNCgAdR87i5DwnHpgp2xxRnpbyCT,10133304,15
13jXoBtFjZM59wUqD9GB3jxngoG9pF79HGBfzvSDqx9bj59G,10133181,20
12gQmr2U3EjoTDJpkZzYB3nydhwvZe3SR2nZjgwHFbXydGET,10133087,10
1414KmXo19woibF5A1aVbbxMCXytYkFYCtHgqZKnvuRyrEsr,10133009,117
14DqM7GigaNyh6JNDYqKGvC6Ko8pKsKKWT3WSdJDQ4tV4pfW,10132943,13
15m21XrxGiA7ZeR5fQdeyhQJGG4vAjqjfBJGAZFRD2hrsFve,10132791,100
16MAoA6VsS9qWek86Hnu3GnU14Ei1kwZCnoYF8MDQE3kpLZ2,10132422,10
13RDQb2fweQSBfy4g7wQHwwudvcdFxyiihBAxRDfB28Ky8Vm,10132362,8
139CVoWuLuLxXU3Bs7bZnDfh8cKGsTMmmhydvzq3D6Yv2XU1,10132259,25
12bymvWCN9GmpXzRGNVVUFA6fJg7ZYpVWdcuEyS47RoNBa9q,10132084,10
152YY9eduifj4FPx2VHoHUk253NmGR47DhiunJnSVcqovcq9,10131973,2151
12U61pAGCELD9pcQLWxiRMW2vUKug4Tqujimb78m4oZsxQCh,10131907,5
14uLCp4mvE4iMu2pNnRBcSpp2wfnopsopwMdns7wCeMRvkM9,10131586,40
1vB7cyYmGy3YZb3EXYkCYyGfHTMUEd4m93xvN6pztDxjUpF,10131575,292
1FNkec7d3PzJFuy1qKnQ2BpPfNY5wvemjcKtuh4tHq5vzon,10131533,50
14dn7zXbavHg9ZeEzsUyvg22DauAKHEoLVqjKQ26JQGjfwJc,10131204,13
12VwBJxCXqQzttSUJQ7UibNXUpJ4wyFLTw2YiLjW78fTNWSj,10131185,10
14kzTfRJKYuxozdBLuLPu12PsJxvEgFRVAsVtFKewxhGSurJ,10131067,30
1gtDfhu6oDkJMJcLsadoforCHRJU2iyCaLLn3vQf1d8LVRs,10131037,18
14sBjGT3auqYVJdyeQoCd1hCK5qCLS3pZssYEVkyn86upzAs,10130946,37
15ZseNxwxHC77LxQYiUmpFTVovDoqhWTfSdsgyEBbPAbjnGs,10130833,11.5
16d23iqW8Yeb4CGYeMxy3Hkimp3o73KXReAUmr3RPoBUmiBt,10130824,154
16JXoWsoPKZ6xUR7MWRhSqhSSkz3i9VHfcsyV5pLYofZm2ik,10130725,20
16k8Dm9gA8cGaijqVaNb775PUEhWPdDRaiqPiiq92fdrMVET,10130685,10
13QF4XqAH3QbcTbkcEZi3ZbTZ1TRPMH1BVpKyACNUyNv1skN,10130640,60
13Z46wQQCo8K1QWzqhFwjXcBjYzdRJBT1NDZ3ECvbepw5FAg,10130535,15
12s7j3qc8zdHBPqBV1DSFBSzWr2Ze14DQVx249PqVSne93hc,10130495,118
13aV9ZvRFuYLMubJZCiHm5271PV1tHFGLCfej6TFfZrVHift,10130487,5
12KkE5ZSCV3BkeGfEkfAdW9PyTy51WU6iydcqK6K6FEPMtGz,10130414,200
1eFBvZwsdUmpb57zjFs7eMWdxB8nhuACya3BfheEYJPnpem,10130306,5
1ZACjh7GsrwSkLPnhziztRsnVenE96H7w7TKwprVhgVqiEV,10130213,10
14ELL1w5NE5bbvtNnH2nJ1Ksg81YBvtsRG8MrvKgcowW3y3j,10130126,5
16xrRcxrBT6NfiukMzxeHGHPuJtHa9ypdgvvPJVw5zV8hwo,10130066,20
15aMFD11pYPEtPEvTb4gyqZSQZFVEUv93AmB3u9Nkf4uFhr3,10130033,18
15iCqVhgRQYnX2MtxBzFiwHP2evpAcxxTt6iAwG8QuVsrxjb,10129692,20
13HNWD2bmRumQBeZJioWEC94W2LXE2ARy8u1YQF93joTjWuY,10129668,1050
13uaDEGCdEvrMhzq59TH9y3xU5Bh6aDxpgUtq2v6hmVFQtsJ,10129631,156
148CsugRr7Lkpc9AkEBHiVb6H8N3o6Dm5aKcDgqQ7iKL92sw,10129616,1000
13sUZU2PHxKwmKtfiXU7AmjJpvJ8UHMeerLnS4vR9PmXRCM5,10129569,7
14YHP4Y689fxKRfzh13BoWi7SoTrAs95FbvGYUxuNvJWMH4p,10129473,5
14VhvBxm2FC86BU4ez9o13hyYJVw4GrAUEw1dpwi9M6EUAn8,10129335,150
15XpPWHkCXYDJrbEuPz75t7uisbowQ6sM2tcDYMeStYLKhWr,10129278,162
133X2VLPzSyu96ZKC1tcahaWLXHmmtCXHeRBWhPKocp8LXkd,10129268,114
12bKXD8eYgRrb7MsuS1DXJEv8M5eWVwVztuvs3fTZhLsQjgk,10129231,18
12W2J4y8fhrkppX5YhYCHD6s7tUb4NgViE7YsfoMKS59zdVW,10129127,5
13zMzJu7ucNnW59UzXf18qgST6KzwEFKRYcKPEwGsmjGiG1v,10129081,10
1F1ojVmfvbXE5Jf9CXMzdmuBp7f5gJVWxL39MLVFpvcnjR3,10129068,20
1HXrYcvvqaPtuoeeEtzmBVmR1MsxzBKBpLwzi1iDgpJXrRd,10129067,5
15uDbfnZTXNTATR8zLdsbN6sBt1FVTTbLmL4uzmo6xdVhz53,10129033,200
13W9M7MxozSXuG6v4tK6gbRirwaMFPUkpqZ9NwQeimPoWkoB,10129014,5
15Ay2npCwzRpwKijhpJf5wLEwrsaXJzaeeA4TnS1F5xiJrPS,10128914,30
153Y7KQUwUQ7gqiUVmyUCnBkmLJA4H9PqVQd5X8Aq2ib1J4D,10128835,15
15Uk1KLJTQN7XL8ZP1mc23UHobpCxvWx6T2g69vJPEBk9Rny,10128748,7
13YTA7vwWu181q2JdfnRhbsz93ionbhn7T9dTeV5eGZq1TjB,10128696,5
168ZTsWsvDEnPudcPCZjEXrurXSqcUWDpWidc4pN76eft5Rd,10128681,50
15Q8XSzKT8h7hDjyySQqTiJ4WzYnxg7bXDgUrfNXnGJ7o1Tk,10128574,5
16PAwTPu9SYKRQ2fiGjgkY1hjJnp2EC1XfZmiSuzhWBrgojn,10128373,70
12gicuJd7eid32gb5CTi35NPeaWD1iBuESgSt9Zv4FiwbaPB,10128249,20
16JxbgMWBHFMHtiMC2sgCPaFevq4EFY6m58abohJZixNGYEE,10128094,5
12U96C1bmTYitbp8KbD3qQMCYPKJeqFheSnF6NboJ6XtRWAE,10128038,10
16cSFHiGmTs4hA5bCnmBWxVsVggTrzKSYz17J5Qge1riZcrw,10127477,15
12q2PR9HDg92XmKZM6UthhdDCfd3Mm64rc8voXvx1ukhABSZ,10127331,25000
13MW37zk8abXu7N1M4p7dgjaqSHZkCLDi1VRKpa1TKsaqjHV,10127318,15
16UViwNtUwGgij8nLB9uiBsHWRdGTXtkKzMA9sP1X1vCtN49,10127292,25000
1gNzgwKU3WZtj3tG39QqrvYDxyoY8Y2eeh4BvoikwgK9DKE,10127264,10
14BkWfr34ZkkUHDDPHz9Y4q1ck3PVcMEeP1Px88ct81Taphs,10127034,15
14wXg6TFUKwMJ9zC2vy4B3B3DiWUSjaB73Rwc7UQ97MLMDFT,10126973,15
14DdqmL38MLNvY3ehAzbppMjViHqENTBeTHpR66jWwaMuf6D,10126876,15
15VWCSotvfvFYcy3NtisrVSXyN3znMuEzkjz66LF1hyQmUgL,10126568,107.1
15a7rkMV5ckKUi8Vu6K45k7pj3yT3gReahvd9SEXfmk6Xx7Y,10126469,65
13zSPXdeAz5Z6GNR2CPEG5fDV85mEE7fLt7Npy3U3aQSeq5G,10126298,250
14mKPQJHDDmLbwmRiGbWTwVbgAsG73FbuvMXqKvDWdHrNnM2,10125548,120
15o5vYAuexccGvV7kfS5m4CKpvo4hWtDWzU1NYafa9MhBwXF,10125514,5
1pNtbBSVGsU4ix288onwSc7asq4z39GfNAkYTV7uRhDc6B7,10125286,5.0001
135rtJGnTxoZGwreawmTFJ9vcNRT56RqgaYHqb6n9WjaipTj,10125044,25
16S25bwdgPmswQS7cxVAYyDiPzXAU2ZQuDRth9feDvtMYNYc,10124778,10
15cjUtPXLoZKV8pfnJMmasYKiafGcXCHzk5mgahHiJ1aJxJ2,10124528,20
1C8iGU7FB1vQJGGY9w2gPK4NYNE6o1HwwYMvWcb2xS8qJfM,10123993,57.5
16cT5685CWejxWqa8H9FCB4GTunBQno25QKL35rkkdZdrQYX,10123552,120
12RAfSVs6MXEcWZWokyBx3TB7J34C9K6ggHNRHyLVMmd1RD9,10123550,5
15zD3TFfsJxvV6jzQQCrTAEdwu2VwEFpEXwbXXoyGsa3AkQn,10123452,5
165RkBFzVZ45TCa6b2RWRVnZorcFZaQYm9yoJpiKAG3trDWF,10123326,5
15Mp3B1hhHjheRnM9TxTpsX3j8xeTK7YgRjSbWp6HnxmkoFR,10122839,5
1h7ykQrx7Y6oFAEoD5yxtdhKrVkS6iBe1qGLM5EJ9xjGFtv,10122804,5
12YqHULep3NeJsrqXkK4RWwRQ6YJEwt7sbxDqGNqmA7S7TGZ,10122712,25
15Ffvh4ogMBbAvRa2xhx2VNytJ6tL9RU2D2eHxrd2z12DTmw,10122605,50
13TDnkN6atZDKHk7qZUa2tmydFtJMMWdtodQ38oMK5QeEoxX,10122539,130
15fiB2omxj3Z5SU8wFYj18WfA9QvJtksF8z7xTaxpfU33dX7,10122126,6
14M85kLu2RiAtLzWzETHPJmffvGMYmdAoqEeBSX8thTAzrsq,10121787,20.5
15aY6xaR9SB9gUtjwfg8YUeBW4AEMJqoK5E7bB49V7uaegYT,10121558,14
16YBoZrxmJQifRDcnvPLZeyatK8S1Yx29CPTwmaLNDw73VGi,10121535,105
12UD7YwzujGT9i8YmbFfYEWg5t4iKeZ65zLYdV2AAAQMxviJ,10121178,304.3
13u7JNGoiB6FhW9Lt8c4xWpHXW43kcpASqQE1AMeWNdYJkpQ,10121136,53
12TzGrUTUtPPJoEmWtGWjaM9FD3Djo3MNAiQKeNmDFt3MNFX,10121090,5
12Mx6Cp4Z672y13xPDZy9QH2wLDVpQdisdk56Nf6QPnjSLVy,10121064,5
13Kf2uyUywPcV2EHYZebVAioDukBc9Sarad2HtvsJVsCiQAB,10120943,1010
14WB7EbgCuNjSpmVZAQZ5FLoLQqANS2trPL5MiiBGVih4xkM,10120901,9
15YMsxKgzgCkLcW9ynM6JNvTHwnBooDU3PB8bbdE7eYJraUk,10120803,132
16B42AA5NjJ3KDwRd1vs994D2quBksDTzXFbnh5Bz2ypHS94,10120680,10
12ePz1JGjcoDosVHauwbnH629afLgJEmpH7qmVyo7igC4a53,10120621,60
1kArtkdCUsKwkqgKQ1kBn48Qn1qYU6DMyR3ksvyMxrTF3MW,10120569,100
14VP3yuFvyUqKVAQxUJYKyoXmfkJZzHouCn9pGcW1dV1rNJY,10120552,20
1gbg4iqpjkqUSF51aHCdqrKDBedu2HYqBsDwFxD1p3bGF28,10120412,5
148qzimCADd7tGS33us58PVVa6nYSU88g96FMQpBSZBCQ13B,10120201,13
1ToK7iVjjtWFFDffABc1J78se4h9tNjZADAvzPh4KXVJSNn,10120166,5
13pa17Fyka2r9nH5X36xQxFnBvruXnDBdKUkxGnK8RuKoDL,10119945,25
12KjLM8qiDVtMZfnNxuiZmBhkqXBjMGAQFvs626SWMyaDnyL,10119937,6
123XsmddVpyneVKiH8TfyfMkjkGPCqPKzv9dPt8MD1s8PfjC,10119921,115.5
15G9UR1nr38rbtjSBQo7dicH4CQgrpcnoSzrT8rMH5iw5rK6,10119802,10
13kzsBRyLXoinkdnTJmRS7BE3iZY5fCvzn6EWkQRvtPeTYyr,10119738,50
13rGSEBgdYxgHqioi4jD4bbJufgzzTkWpe14tJSc66JDXRuC,10119465,50
16kBY7Zvgu8dHZGRPt1konnwg73AD5xZt8uHrz1sYrwRLAC8,10119382,25
16DhgEf5MnSvEPu9VsHrSpK9Er6eaQtMUg4bf4JMt1rCuqX6,10119149,5
16ij1RjzDovyzNW5oacSM9aejfXMtCoCD3KTbHWuUTbxEUb3,10119085,5
1eAWnNFrf64AxPCrFfPWC3HZgVUEnBxWbyiAL6hDj5kxnkV,10119082,5
162qZHe8pZWn28EqYUGYzvopFQxWoiufrDG76ioTMy983n3X,10118608,7.4
112DE5WvrTDLVvW7zUBDkiUqZ94Wv2Mi4Te7ZpTFMaDH5M9j,10118585,7
152PbBNho6Vbc26EMkD6XsY5jdMjgtNMUyu6vpTXuVAPXQGb,10118431,30
15SG48UzcKwAFBZoKBdvZTn4sG1Nvnsd5PWWkHuNHrPThnQC,10118248,20
14VGFXub8xbEKrjv3U2Sb58F8Dv9bDnXw2h3xAKDeUiTBWnT,10118117,5
1cLXq9DNATytK22pTiwEenszLN6bHa1MDqWxWD2GKwqVoVD,10117883,8
13rr9WkuzXFFVsFuVEoUmuGytbzPRY4FmexbpFsA8tqcPWUC,10117842,10
168HgM3ERwYbZbBwvGjFuTrw8ML1AeZWQzeJv779hNGbiD1a,10117615,5
16cJM8QQgTfsT7DnetXVTn6FNvQiqtgcuCiPKSCzfuQcdZD2,10117525,10
16SRGHcNGnPcihHRUJgUaVA5iqvrMT22P7o4ZK2nZrCeLFe7,10117514,10
13wVfw4MvataMVF6GZyHzmPBmmHAGPc4GtEJBcseTLrKTHpf,10117450,5
15PSrqfUPLkvY2bE3gxx1juTWibzNeDyuVqSnzpn6K7hsGbc,10117421,5
1xPSG1kYRW6jjHx2U53c7Rx9tpdnYLPxTtHUVPaaPsFBEnj,10117204,10
14VX77qAcCjw3R6hVFWD11CYPBR2nrkVKFN9x8Sng1ikJmWD,10117094,15
14Q2XzQ79AMYa73zbv7AqT5EpcE325sJyVhs4atZRdJStzw9,10116932,530
16Hx8tNXXqHgRGE45a4LKM22obcwtikwVAL5FRWQGsfupeZf,10116472,20
121vfjBv4fwbFsgziL36pgwtNmyKJfrFxZggNPyQ4XVWva2H,10116373,190
12TTHiUjdZbMLqo7rshfnpYeacgSe2uWs3uqS6Ka23cfUS1M,10116373,1200
1cMyTJFNrv1BFyEYrDLuM59CHnAQg6YvSWYPbL2x5UyrJoG,10116298,25
152tmtbHqgD31Li6t9wUnnC69cYKBvFzZE5uE5QXfvtW76d2,10116113,10
1bSdRGeVcWie2jHeH9piBkbJhQbD2qmHeyrYStFdDXW5mD5,10116006,10
1491nLyJTTd4iyt5BDrpjkcVTMMLxP1BvqgZsrU6itb2JhkP,10115851,22
15tEG1mDSDJqUfciunZTCS17up6wP4zd3mrVRZGhxNTcM3v1,10115803,24.1
1jnmqU2b3Nizufz8Dbe5b9fas3Z7LY38AUWktQW7GG57yBv,10115468,5
12UB58j1Tct7A2Dp9gQaLeZPjpQiLV6vMucnTtDrFT5GacV9,10115464,10
16QHH4z8ySkhErTpYgx4aGzmkKNU7Sn7FwUzSkrneEYfwtGG,10115337,72.15
14VbecngUaB67YnZC18kVnNQJCdphqNwjSnfTcwoHUw7pnda,10115305,5
12Qpn7U2dfKCfr1UxR4PMwmzZHoEZcCBDQDZ6Qh7Wo93TqFK,10115214,1086
16CnVf3Z4JFwACnraWtRarWtr5V4pU9e9pQer8FYkFUjdM8m,10115172,15.25
13ihLckLnGGjxwhBr9nZKX6FxzrWueX1KHgCgAgLsstPxFjx,10115108,30
13p1GpUjzdTtBFW9KF2aDQz2io3NKDb3M8JPBrFeMNWrWAZQ,10115081,25
1jPCJv3W5hgGnQyRApsRX8eeLD6bwJaMFVw7fT3ccDthAWq,10114953,217
16ArdZTEkh56UjhteRwBJ1gq8oD2LKrD2tBsZ17EdhGHDpm1,10114617,200
13EkEvLjWhdNZEPAMiDcayCFYmpaaiFojHvJipDmaP1wAKFe,10114392,5
1A7ASH3dAJumw2mYzmBMGCYsN9D2dCFYM6EKh3YU88zk7Pb,10114387,5
13BMGeD5d4dpgQ6fKEqANoXMmPcXa1ufSapUtzPKYNnnJu2F,10114257,7
16cszvFahYvjDFc7W2RzwVivjuEuGhekJhwRe86wspfnmipm,10114129,10
1vDmnJKbrxdtnWwF25b9sL8EfhDEdPrpyVMBo95yjJcrnQZ,10114124,100
14KHQB6TjD2XTg5RkvdV3hPkivdHu4LNpbrghYFDE59peNXt,10114085,140
14Giedddi1P1BqkJTjHBaMcn9pHBKMNDnU9oancHtFwP6QoP,10114041,50
16fV5B6ZHQXiLUwhVA73zCBB4uUoLGXD5aA87pW9kBxZczuy,10113840,2998
1boV1EGnT1GjgzKRuHPaUx3H2coXugbmk4jHuWBTfgBnDV4,10113704,5
12hFxRiDaYR55cLV2fApGmdsTx5aUTutBUN33g4KFifjvWkj,10113615,5
13dEpTPC2KyCaQh9Z5m1aWbPYNvciShjMhonDrthQSGrNzPL,10113427,10
16DnKrbEctmnF7zqa2zRLeK7k7b1Bx14rogpWfn6JRMP6aAL,10113375,5
16APpzSXpJ8FG2wa1vTgw6GtFzzT66uUpPy6YoDXh3bik77e,10113079,10
13EEYLjN9q891CmtQHBRw4xaGVi8fcPZnA9hDUYLDr77Ed5b,10113050,5
16Q46o9P6atjQm3jkEh6X6rHhzMr5AoM2RbSN8yd2wTtWH15,10113025,11
14zQBmbb5wUrCV7Q66ChStwzBt9eQnwJuf7vT1n2oB2VBuXy,10112837,5
16BAwAjBkXHFTV6J7SnpnLmCrB1EqZ4zD2rBpub5gpugqE67,10112835,5
15opwVezSCmW9ZyM9hQxct7ooas3oaJTa2L9vSAmBZTj5GGR,10112599,5
13MkXhQfGoLmmFnC5nqwuApHTdn3BobZ95hkJYStBcbBnzNu,10112433,20
12GZebyzWjH2tGMFryVrhHzMx87gr9Bh345RtpEDM4UeCFRn,10112320,50
12E8vuw1iPWmx7xoMgfNZj3oynSSCDBTHD9ukDyNUrhwFV2i,10112237,10
14XvWDRChThWrgPaBmkMKqySqmtXeP9z4nmDHLfxh4F5vaW8,10112208,5
14Gw7eQSUUTEd4ia8KVbK67Kby4vuLqCuu6KEhQi5wSTPZEW,10112123,84
14fmh6JYsqyBLaH7FEpDeSJzDsnySey2ETyysfTHeFBS7c7u,10111952,5
1qLuQfxgc8txoULVbzYxc2vV3CEcQjXLYzUM5EBBiQreENV,10111839,305
13VWzu5rL27Tr3VF1qbFr145Bf93whe7sdKnfjQArP46LiQt,10111720,5
15dDH7hSXT1VHUGu7DGmHK6CjEQtfrysa6Ss3DvDUCxC2akA,10111478,5
1nSj6zWDkhMwYvNM2YRvNBhgvUDHNKy799XY6vKvtYG7i97,10111447,90
1CityxesWqVpLhmj4Bspup7zqUv7X9f1pW7htPzBh9WTrpt,10111406,24
13TbjDKoFLoymG29b7ikkfrmpr7DEzi5MsNjnoaU7kSLL8Ws,10111388,16.7
164wByZ1u95Cgp5DBnXMRJnQXzUV7JJ4XqmY5oJoSKLioUKU,10110789,8
12xVZk3UhcWUMPhkxhr8wdd1TpPfaSPtmd4yaQJkYCfw8p8B,10110058,201
12KTNErSJhyYaxGXqA445tqRHvAzyTimA55gEbYNigPcoXto,10109960,5
148vbvaBzwjxniLKQKDwFtFEavZxrPpcxLXMevQ8C6z4BQtV,10109384,19.8
12DyELFA9agQvcT1Uyezoz8DfsttHaKpPhgXHyorHHMM78Y7,10109039,10
16Fnb16WwtPNm3MSkyNbEggR8iRvCfkYE5qfKLWD3JmZu6YQ,10108994,25
13KHbeAhyc3X9MgiaiFEy6ofUzUP1VazFynDHCcGSVsSTnJC,10108863,30
13R6sUtXAtdVwvgbfuNFDWEFsmNu1DwjYTzE81BArnV3iEya,10108830,6
1baGpmo5ifVjXaX5YKX1GzTdu1og734VDmaPEds9C8ZED5g,10108799,66
13pabUaFTGqg41gtpu7aTbfABphw5N1wRiFddbURsSNTGKqd,10108478,125
15hvPxmukF2wEpfmEc3tcXnWyJJe15ZkW3SgwEYgM3yqZMqV,10108124,5
16XF5RvMFAFYsKWR5hXCFnumRza2nrEUXGf2ufUGDR2mEU2S,10108032,6
152zW9erY4kZtQbN8W1VRMr4jymHucpxtzAvsmaYmFetmZsa,10108012,12
16FD395Jiwqh88adq7FbuESP6jpTUUiPXeVpbVN1V9MqgLGf,10107767,10
15dGyoxFKoqkvXxgaLKH7241DzLneU4Wvwvf6ZrUWv8a3pzi,10107512,6
12mUTHnoDP36L7SuZMSm1wkFGp5orUFChhPjpgYhc8FkDjPw,10107496,10
167vbbeQHiz98QMW9xGAdKADRSepW2EybDtkPa4AvCdUiqzE,10107167,4600
13Ye5k6S58gTtwKpQeu3HrKSBSa5C28CuWZcyRdPQukdwaBR,10107140,50
13WPmBzUGW7g2D4YddTZ3bKMwKK2xjBHTVzyeFQBq7jr3tWP,10107136,50
1n7NvwxLySofN2fkzmrEDb8YYWaQ6wLdYdTG4RQotxqsBBQ,10107127,15
12NNmxkqeUqG3EGJcHS1YzRCgJfLwB25Erjuhafo2RqeDPWD,10106621,101
167xC3FFhjZGSuVHMmi1Yb1Z2isjbjwBzvb8ruihJ1DzLZ6k,10106551,25
12KNBAakXa6WbGZ9X3XyLrvhrVbFqRSwqcDF8PqFhh4yt8Z2,10106495,40
16S7Yq3u9WADSnHsfSqMrQdq3i9HVi2pxfDisZWZoBwvX1f6,10106106,5
12TxzEGVEwNxeG6QzrZGnvAYPfse7fzLDsCx9jXhTMTLSmnk,10105896,20
13GU8eqExgtR2af7GT6Zhj1dirtEyFdUkWCetHcpP1wGaPBW,10105853,8
1P9iqk5yFn3gp8qW1mKDKf3Z5ui5UyQcW82newnzhPfBazk,10105759,5
14SWu4JxKyYmchaMnphh5Cjwgijdk5k82kdfYZCn7M5P5U1k,10105719,10
12DrjUqxQ4fpTJmLuWNs9Tu5Mqz78iiYCFoUCB8mw1qun2ZS,10105575,2000
14u46BhZVArSzaXqPRDgbRY2NDZyro2wskCHMsBSdyeersfd,10105502,25.1
13mbwwcrqDDeU1qoEZnoz6VQFWi9mjbCCrpWMzF5bmGXyAuL,10105376,5
1KrKFNuYa7JmarUv3Z8YT7vozgF7KUUVW7mioZ4qpwAWHvp,10105291,7
13T1WnqUbe61FqGsz6nJcJC3c9FaFtzVuXxiDvctuEE6kM6p,10105069,50
15fTg8j8Zg8ivTEN5SBZq8oU2whthjxD6AmDsiqCe7KEJogw,10104834,10
16AA7R1BFX8cd5dG3ryCR3jTrhBDqu1G87Bv2vsS6Pxnra5K,10104790,10
16S6wC4mobGvDQoSwgAtoXqfFr6KuojwAJYJiRZNuTApeqm9,10104725,15.5
14zxULjZvMEvaQKAN3NKD3bqsmUYNyw5p9RJ8v2QxLUVov43,10104660,370
